source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0032501,multicellular organismal process,1.1244792118039006e-11,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",3205,84,57,11686,0.6785714285714286,0.017784711388455537,query_1,['GO:0008150']
GO:BP,GO:0060429,epithelium development,1.7248254912398513e-11,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",582,84,26,11686,0.30952380952380953,0.044673539518900345,query_1,['GO:0009888']
GO:BP,GO:0048707,instar larval or pupal morphogenesis,3.024552810946492e-11,True,"""The process, occurring during instar larval or pupal development, by which anatomical structures are generated and organized."" [GOC:mtg_sensu, GOC:rc]",441,84,23,11686,0.27380952380952384,0.05215419501133787,query_1,"['GO:0002165', 'GO:0009886']"
GO:BP,GO:0007560,imaginal disc morphogenesis,5.605490836711926e-11,True,"""The process in which the anatomical structures derived from an imaginal disc are generated and organized. The imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:jid]",406,84,22,11686,0.2619047619047619,0.054187192118226604,query_1,"['GO:0007444', 'GO:0007552', 'GO:0009887', 'GO:0048707']"
GO:BP,GO:0009886,post-embryonic animal morphogenesis,6.158418810846875e-11,True,"""The process, occurring after animal embryonic development, by which anatomical structures are generated and organized."" [GOC:go_curators]",456,84,23,11686,0.27380952380952384,0.05043859649122807,query_1,"['GO:0009653', 'GO:0009791']"
GO:BP,GO:0007552,metamorphosis,1.02009375621099e-10,True,"""A biological process in which an animal physically develops after birth or hatching, involving a conspicuous and relatively abrupt change in the animal's form or structure. Examples include the change from tadpole to frog, and the change from larva to adult. An example of this is found in Drosophila melanogaster."" [GOC:sensu, ISBN:0198506732, ISBN:0721662544]",467,84,23,11686,0.27380952380952384,0.04925053533190578,query_1,['GO:0007275']
GO:BP,GO:0048729,tissue morphogenesis,6.307176605447668e-10,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",361,84,20,11686,0.23809523809523808,0.055401662049861494,query_1,"['GO:0009653', 'GO:0009888']"
GO:BP,GO:0007444,imaginal disc development,1.0094750994827985e-09,True,"""The process whose specific outcome is the progression of the imaginal disc over time, from its formation to the metamorphosis to form adult structures. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult structures (legs, antennae, wings, etc.)."" [GOC:bf, ISBN:0879694238]",576,84,24,11686,0.2857142857142857,0.041666666666666664,query_1,['GO:0048513']
GO:BP,GO:0022008,neurogenesis,1.6869579931662487e-09,True,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",972,84,30,11686,0.35714285714285715,0.030864197530864196,query_1,"['GO:0007399', 'GO:0030154']"
GO:BP,GO:0007399,nervous system development,1.891699930725057e-09,True,"""The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."" [GOC:dgh]",1196,84,33,11686,0.39285714285714285,0.027591973244147156,query_1,['GO:0048731']
GO:BP,GO:0002009,morphogenesis of an epithelium,2.0183961379443682e-09,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",338,84,19,11686,0.2261904761904762,0.05621301775147929,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0030182,neuron differentiation,9.956594785188725e-09,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",832,84,27,11686,0.32142857142857145,0.03245192307692308,query_1,"['GO:0030154', 'GO:0048699']"
GO:BP,GO:0048699,generation of neurons,1.0809637361338689e-08,True,"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]",903,84,28,11686,0.3333333333333333,0.031007751937984496,query_1,['GO:0022008']
GO:BP,GO:0040011,locomotion,2.5432541116512273e-08,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",254,84,16,11686,0.19047619047619047,0.06299212598425197,query_1,['GO:0008150']
GO:BP,GO:0000902,cell morphogenesis,4.4018399864282934e-08,True,"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]",567,84,22,11686,0.2619047619047619,0.03880070546737213,query_1,['GO:0009653']
GO:BP,GO:0048598,embryonic morphogenesis,1.0045442620023338e-07,True,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",236,84,15,11686,0.17857142857142858,0.0635593220338983,query_1,"['GO:0009653', 'GO:0009790']"
GO:BP,GO:0048583,regulation of response to stimulus,2.874699165508161e-07,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1038,84,28,11686,0.3333333333333333,0.02697495183044316,query_1,"['GO:0050789', 'GO:0050896']"
GO:BP,GO:0023051,regulation of signaling,3.319160711751579e-07,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",970,84,27,11686,0.32142857142857145,0.027835051546391754,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0048468,cell development,3.535561353968038e-07,True,"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]",1450,84,33,11686,0.39285714285714285,0.022758620689655173,query_1,"['GO:0030154', 'GO:0048856', 'GO:0048869']"
GO:BP,GO:0009966,regulation of signal transduction,3.552325037461512e-07,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",830,84,25,11686,0.2976190476190476,0.030120481927710843,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
GO:BP,GO:0010646,regulation of cell communication,3.64001844098704e-07,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",974,84,27,11686,0.32142857142857145,0.027720739219712527,query_1,"['GO:0007154', 'GO:0050794']"
GO:BP,GO:0048666,neuron development,6.208156606925256e-07,True,"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]",651,84,22,11686,0.2619047619047619,0.03379416282642089,query_1,"['GO:0030182', 'GO:0048468']"
GO:BP,GO:0016331,morphogenesis of embryonic epithelium,7.304001797573549e-07,True,"""The process in which the anatomical structures of embryonic epithelia are generated and organized."" [GOC:jl]",119,84,11,11686,0.13095238095238096,0.09243697478991597,query_1,"['GO:0002009', 'GO:0048598']"
GO:BP,GO:0035120,post-embryonic appendage morphogenesis,8.979714383048421e-07,True,"""The process, occurring after embryonic development, by which the anatomical structures of an appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",323,84,16,11686,0.19047619047619047,0.04953560371517028,query_1,"['GO:0009886', 'GO:0035107']"
GO:BP,GO:0009790,embryo development,9.955178417756044e-07,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",543,84,20,11686,0.23809523809523808,0.03683241252302026,query_1,['GO:0007275']
GO:BP,GO:0051239,regulation of multicellular organismal process,1.0245843586482908e-06,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",605,84,21,11686,0.25,0.03471074380165289,query_1,"['GO:0032501', 'GO:0050789']"
GO:BP,GO:0030036,actin cytoskeleton organization,1.0273982345860082e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",326,84,16,11686,0.19047619047619047,0.049079754601226995,query_1,"['GO:0007010', 'GO:0030029']"
GO:BP,GO:0035114,imaginal disc-derived appendage morphogenesis,1.3392089214181576e-06,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:mtg_sensu, ISBN:0582227089]",332,84,16,11686,0.19047619047619047,0.04819277108433735,query_1,"['GO:0035107', 'GO:0048737']"
GO:BP,GO:0031175,neuron projection development,1.376302318601537e-06,True,"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]",494,84,19,11686,0.2261904761904762,0.038461538461538464,query_1,"['GO:0048666', 'GO:0120036']"
GO:BP,GO:0035107,appendage morphogenesis,1.461114985706144e-06,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",334,84,16,11686,0.19047619047619047,0.04790419161676647,query_1,"['GO:0009653', 'GO:0048736']"
GO:BP,GO:0007409,axonogenesis,1.663218262683967e-06,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",337,84,16,11686,0.19047619047619047,0.04747774480712166,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
GO:BP,GO:0050793,regulation of developmental process,1.7059925921947823e-06,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",687,84,22,11686,0.2619047619047619,0.03202328966521106,query_1,"['GO:0032502', 'GO:0050789']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,1.8092859232134693e-06,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",445,84,18,11686,0.21428571428571427,0.04044943820224719,query_1,"['GO:0000902', 'GO:0048666']"
GO:BP,GO:0048737,imaginal disc-derived appendage development,1.8119140169257807e-06,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation in the imaginal disc to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:jid, GOC:mtg_sensu, GOC:rc]",339,84,16,11686,0.19047619047619047,0.0471976401179941,query_1,['GO:0048736']
GO:BP,GO:0030029,actin filament-based process,1.8907601832281967e-06,True,"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]",340,84,16,11686,0.19047619047619047,0.047058823529411764,query_1,['GO:0009987']
GO:BP,GO:0048736,appendage development,2.0580004400203033e-06,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [GOC:jid, GOC:rc]",342,84,16,11686,0.19047619047619047,0.04678362573099415,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0048812,neuron projection morphogenesis,2.160517199527906e-06,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",450,84,18,11686,0.21428571428571427,0.04,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,2.317900241656558e-06,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",452,84,18,11686,0.21428571428571427,0.03982300884955752,query_1,['GO:0048858']
GO:BP,GO:0048858,cell projection morphogenesis,2.4858338945326574e-06,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",454,84,18,11686,0.21428571428571427,0.039647577092511016,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
GO:BP,GO:0030154,cell differentiation,3.594048371099491e-06,True,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",1768,84,35,11686,0.4166666666666667,0.019796380090497737,query_1,['GO:0048869']
GO:BP,GO:0048869,cellular developmental process,3.6492272816155684e-06,True,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",1769,84,35,11686,0.4166666666666667,0.01978518937252685,query_1,"['GO:0009987', 'GO:0032502']"
GO:BP,GO:0061564,axon development,3.666863149747477e-06,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",356,84,16,11686,0.19047619047619047,0.0449438202247191,query_1,['GO:0031175']
GO:BP,GO:0030030,cell projection organization,8.845535490784184e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:16318917]",751,84,22,11686,0.2619047619047619,0.02929427430093209,query_1,['GO:0016043']
GO:BP,GO:0007476,imaginal disc-derived wing morphogenesis,9.21660163784058e-06,True,"""The process in which the anatomical structures of the imaginal disc-derived wing are generated and organized. The wing is an appendage modified for flying."" [GOC:bf, GOC:mtg_sensu]",278,84,14,11686,0.16666666666666666,0.050359712230215826,query_1,"['GO:0007472', 'GO:0035114', 'GO:0035120']"
GO:BP,GO:0048518,positive regulation of biological process,1.314660181726558e-05,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1856,84,35,11686,0.4166666666666667,0.018857758620689655,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0035220,wing disc development,1.3437098003463343e-05,True,"""Progression of the wing disc over time, from its initial formation through to its metamorphosis to form adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",390,84,16,11686,0.19047619047619047,0.041025641025641026,query_1,['GO:0007444']
GO:BP,GO:0007472,wing disc morphogenesis,1.647629970946102e-05,True,"""The process in which the anatomical structures derived from the wing disc are generated and organized. This includes the transformation of a wing imaginal disc from a monolayered epithelium in the larvae of holometabolous insects into recognizable adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",291,84,14,11686,0.16666666666666666,0.048109965635738834,query_1,"['GO:0007560', 'GO:0035220']"
GO:BP,GO:0007164,establishment of tissue polarity,2.059341987705818e-05,True,"""Coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates."" [GOC:jid]",94,84,9,11686,0.10714285714285714,0.09574468085106383,query_1,['GO:0009653']
GO:BP,GO:0001736,establishment of planar polarity,2.059341987705818e-05,True,"""Coordinated organization of groups of cells in the plane of an epithelium, such that they all orient to similar coordinates."" [GOC:dph]",94,84,9,11686,0.10714285714285714,0.09574468085106383,query_1,"['GO:0001738', 'GO:0007164']"
GO:BP,GO:0001700,embryonic development via the syncytial blastoderm,2.1928172630605233e-05,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through syncytial blastoderm to the hatching of the first instar larva. An example of this process is found in Drosophila melanogaster."" [GOC:go_curators, GOC:mtg_sensu]",164,84,11,11686,0.13095238095238096,0.06707317073170732,query_1,['GO:0009792']
GO:BP,GO:0120036,plasma membrane bounded cell projection organization,3.142197890293628e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]",734,84,21,11686,0.25,0.02861035422343324,query_1,['GO:0030030']
GO:BP,GO:0050789,regulation of biological process,3.224829877975294e-05,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",4335,84,56,11686,0.6666666666666666,0.012918108419838524,query_1,"['GO:0008150', 'GO:0065007']"
GO:BP,GO:0051128,regulation of cellular component organization,3.45178552168662e-05,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",738,84,21,11686,0.25,0.028455284552845527,query_1,"['GO:0016043', 'GO:0050794']"
GO:BP,GO:0009792,embryo development ending in birth or egg hatching,3.815408893001152e-05,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",173,84,11,11686,0.13095238095238096,0.06358381502890173,query_1,['GO:0009790']
GO:BP,GO:0048522,positive regulation of cellular process,4.0001296378921925e-05,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1744,84,33,11686,0.39285714285714285,0.018922018348623854,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
GO:BP,GO:0001738,morphogenesis of a polarized epithelium,5.0192381995209495e-05,True,"""The morphogenetic process in which the anatomical structures of a polarized epithelium are generated and organized. A polarized epithelium is an epithelium where the epithelial sheet is oriented with respect to the planar axis."" [GOC:dph]",104,84,9,11686,0.10714285714285714,0.08653846153846154,query_1,['GO:0002009']
GO:BP,GO:0007010,cytoskeleton organization,5.400558750406677e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",687,84,20,11686,0.23809523809523808,0.02911208151382824,query_1,['GO:0006996']
GO:BP,GO:0007165,signal transduction,5.450183874167839e-05,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",1766,84,33,11686,0.39285714285714285,0.01868629671574179,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
GO:BP,GO:0007411,axon guidance,6.633499674843733e-05,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",274,84,13,11686,0.15476190476190477,0.04744525547445255,query_1,"['GO:0007409', 'GO:0097485']"
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,7.605200108669934e-05,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",185,84,11,11686,0.13095238095238096,0.05945945945945946,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0007561,imaginal disc eversion,8.224207867868695e-05,True,"""The eversion (turning inside out) of imaginal discs from their peripodial sacs, resulting in movement of the epithelium to the outside of the larval epidermis."" [PMID:11494317]",7,84,4,11686,0.047619047619047616,0.5714285714285714,query_1,"['GO:0007560', 'GO:0009886']"
GO:BP,GO:0050896,response to stimulus,8.301399038980139e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3067,84,45,11686,0.5357142857142857,0.014672318226279752,query_1,['GO:0008150']
GO:BP,GO:0097485,neuron projection guidance,9.287776424783068e-05,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",282,84,13,11686,0.15476190476190477,0.04609929078014184,query_1,"['GO:0031175', 'GO:0048812']"
GO:BP,GO:0065007,biological regulation,0.00011244158223486402,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",4608,84,57,11686,0.6785714285714286,0.012369791666666666,query_1,['GO:0008150']
GO:BP,GO:0048638,regulation of developmental growth,0.00013157901794865102,True,"""Any process that modulates the frequency, rate or extent of developmental growth."" [GOC:go_curators]",241,84,12,11686,0.14285714285714285,0.04979253112033195,query_1,"['GO:0040008', 'GO:0048589', 'GO:0050793']"
GO:BP,GO:0090175,regulation of establishment of planar polarity,0.00017575843150510165,True,"""Any process that modulates the rate, frequency or extent of the establishment of planar polarity, the coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates."" [GOC:ascb_2009, GOC:dph, GOC:tb]",19,84,5,11686,0.05952380952380952,0.2631578947368421,query_1,"['GO:0001736', 'GO:2000027']"
GO:BP,GO:0097435,supramolecular fiber organization,0.00017629860670062187,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",298,84,13,11686,0.15476190476190477,0.0436241610738255,query_1,['GO:0016043']
GO:BP,GO:0042330,taxis,0.00021529217164844666,True,"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]",123,84,9,11686,0.10714285714285714,0.07317073170731707,query_1,"['GO:0009605', 'GO:0040011']"
GO:BP,GO:0051716,cellular response to stimulus,0.0002229374834191643,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2277,84,37,11686,0.44047619047619047,0.016249451032059728,query_1,"['GO:0009987', 'GO:0050896']"
GO:BP,GO:0040012,regulation of locomotion,0.000247263355260017,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",125,84,9,11686,0.10714285714285714,0.072,query_1,"['GO:0040011', 'GO:0050789']"
GO:BP,GO:0023052,signaling,0.0002673953637550425,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",1985,84,34,11686,0.40476190476190477,0.01712846347607053,query_1,['GO:0050789']
GO:BP,GO:0007154,cell communication,0.0003253977648664618,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",2001,84,34,11686,0.40476190476190477,0.01699150424787606,query_1,['GO:0009987']
GO:BP,GO:0040008,regulation of growth,0.0003460439898707989,True,"""Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development."" [GOC:ems, GOC:mah]",316,84,13,11686,0.15476190476190477,0.04113924050632911,query_1,"['GO:0040007', 'GO:0050789']"
