source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009791,post-embryonic development,5.451733111143227e-12,True,"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]",660,98,30,11686,0.30612244897959184,0.045454545454545456,query_1,"['GO:0007275', 'GO:0032501']"
GO:BP,GO:0009966,regulation of signal transduction,7.97372681326698e-12,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",830,98,33,11686,0.336734693877551,0.03975903614457831,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
GO:BP,GO:0009886,post-embryonic animal morphogenesis,2.365238248104887e-11,True,"""The process, occurring after animal embryonic development, by which anatomical structures are generated and organized."" [GOC:go_curators]",456,98,25,11686,0.25510204081632654,0.05482456140350877,query_1,"['GO:0009653', 'GO:0009791']"
GO:BP,GO:0002009,morphogenesis of an epithelium,3.3073390330443437e-11,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",338,98,22,11686,0.22448979591836735,0.0650887573964497,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0007552,metamorphosis,4.0725757662225745e-11,True,"""A biological process in which an animal physically develops after birth or hatching, involving a conspicuous and relatively abrupt change in the animal's form or structure. Examples include the change from tadpole to frog, and the change from larva to adult. An example of this is found in Drosophila melanogaster."" [GOC:sensu, ISBN:0198506732, ISBN:0721662544]",467,98,25,11686,0.25510204081632654,0.05353319057815846,query_1,['GO:0007275']
GO:BP,GO:0023056,positive regulation of signaling,4.944111589557338e-11,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",471,98,25,11686,0.25510204081632654,0.05307855626326964,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0007154,cell communication,5.0465500534956315e-11,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",2001,98,49,11686,0.5,0.02448775612193903,query_1,['GO:0009987']
GO:BP,GO:0007165,signal transduction,5.205142839340827e-11,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",1766,98,46,11686,0.46938775510204084,0.026047565118912798,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
GO:BP,GO:0010647,positive regulation of cell communication,5.4436008414414925e-11,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",473,98,25,11686,0.25510204081632654,0.052854122621564484,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0000902,cell morphogenesis,5.542381218495279e-11,True,"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]",567,98,27,11686,0.2755102040816326,0.047619047619047616,query_1,['GO:0009653']
GO:BP,GO:0007389,pattern specification process,5.981851443329933e-11,True,"""Any developmental process that results in the creation of defined areas or spaces within an organism to which cells respond and eventually are instructed to differentiate."" [GOC:go_curators, GOC:isa_complete, ISBN:0521436125]",521,98,26,11686,0.2653061224489796,0.04990403071017274,query_1,"['GO:0007275', 'GO:0032501']"
GO:BP,GO:0023051,regulation of signaling,1.1077750969383585e-10,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",970,98,34,11686,0.3469387755102041,0.03505154639175258,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0010646,regulation of cell communication,1.2480867545786747e-10,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",974,98,34,11686,0.3469387755102041,0.03490759753593429,query_1,"['GO:0007154', 'GO:0050794']"
GO:BP,GO:0048729,tissue morphogenesis,1.2714554429905956e-10,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",361,98,22,11686,0.22448979591836735,0.060941828254847646,query_1,"['GO:0009653', 'GO:0009888']"
GO:BP,GO:0009790,embryo development,1.5704126669796658e-10,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",543,98,26,11686,0.2653061224489796,0.04788213627992634,query_1,['GO:0007275']
GO:BP,GO:0007166,cell surface receptor signaling pathway,2.3384002386184885e-10,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor located on the cell surface. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling]",761,98,30,11686,0.30612244897959184,0.03942181340341656,query_1,['GO:0007165']
GO:BP,GO:0051716,cellular response to stimulus,3.925289367051244e-10,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2277,98,51,11686,0.5204081632653061,0.022397891963109356,query_1,"['GO:0009987', 'GO:0050896']"
GO:BP,GO:0035220,wing disc development,6.072234039138709e-10,True,"""Progression of the wing disc over time, from its initial formation through to its metamorphosis to form adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",390,98,22,11686,0.22448979591836735,0.05641025641025641,query_1,['GO:0007444']
GO:BP,GO:0007444,imaginal disc development,6.146340684318475e-10,True,"""The process whose specific outcome is the progression of the imaginal disc over time, from its formation to the metamorphosis to form adult structures. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult structures (legs, antennae, wings, etc.)."" [GOC:bf, ISBN:0879694238]",576,98,26,11686,0.2653061224489796,0.04513888888888889,query_1,['GO:0048513']
GO:BP,GO:0016477,cell migration,8.328071903779358e-10,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",314,98,20,11686,0.20408163265306123,0.06369426751592357,query_1,['GO:0048870']
GO:BP,GO:0023052,signaling,8.56649350131362e-10,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",1985,98,47,11686,0.47959183673469385,0.02367758186397985,query_1,['GO:0050789']
GO:BP,GO:0048707,instar larval or pupal morphogenesis,8.628306575388849e-10,True,"""The process, occurring during instar larval or pupal development, by which anatomical structures are generated and organized."" [GOC:mtg_sensu, GOC:rc]",441,98,23,11686,0.23469387755102042,0.05215419501133787,query_1,"['GO:0002165', 'GO:0009886']"
GO:BP,GO:0007423,sensory organ development,1.0735272078045292e-09,True,"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]",492,98,24,11686,0.24489795918367346,0.04878048780487805,query_1,['GO:0048513']
GO:BP,GO:0007560,imaginal disc morphogenesis,1.3596331179012836e-09,True,"""The process in which the anatomical structures derived from an imaginal disc are generated and organized. The imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:jid]",406,98,22,11686,0.22448979591836735,0.054187192118226604,query_1,"['GO:0007444', 'GO:0007552', 'GO:0009887', 'GO:0048707']"
GO:BP,GO:0035120,post-embryonic appendage morphogenesis,1.4065972569467904e-09,True,"""The process, occurring after embryonic development, by which the anatomical structures of an appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",323,98,20,11686,0.20408163265306123,0.06191950464396285,query_1,"['GO:0009886', 'GO:0035107']"
GO:BP,GO:0090596,sensory organ morphogenesis,1.668892195940158e-09,True,"""Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:kmv, ISBN:978-0199210893]",326,98,20,11686,0.20408163265306123,0.06134969325153374,query_1,"['GO:0007423', 'GO:0009887']"
GO:BP,GO:0048592,eye morphogenesis,1.668892195940158e-09,True,"""The process in which the anatomical structures of the eye are generated and organized."" [GOC:jid, GOC:mtg_sensu]",326,98,20,11686,0.20408163265306123,0.06134969325153374,query_1,"['GO:0001654', 'GO:0090596']"
GO:BP,GO:0007472,wing disc morphogenesis,2.130623618017628e-09,True,"""The process in which the anatomical structures derived from the wing disc are generated and organized. This includes the transformation of a wing imaginal disc from a monolayered epithelium in the larvae of holometabolous insects into recognizable adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",291,98,19,11686,0.19387755102040816,0.06529209621993128,query_1,"['GO:0007560', 'GO:0035220']"
GO:BP,GO:0035114,imaginal disc-derived appendage morphogenesis,2.3367452219096838e-09,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:mtg_sensu, ISBN:0582227089]",332,98,20,11686,0.20408163265306123,0.060240963855421686,query_1,"['GO:0035107', 'GO:0048737']"
GO:BP,GO:0035107,appendage morphogenesis,2.6101364386447813e-09,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",334,98,20,11686,0.20408163265306123,0.059880239520958084,query_1,"['GO:0009653', 'GO:0048736']"
GO:BP,GO:0048737,imaginal disc-derived appendage development,3.4304689926818443e-09,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation in the imaginal disc to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:jid, GOC:mtg_sensu, GOC:rc]",339,98,20,11686,0.20408163265306123,0.058997050147492625,query_1,['GO:0048736']
GO:BP,GO:0048736,appendage development,4.032743246936977e-09,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [GOC:jid, GOC:rc]",342,98,20,11686,0.20408163265306123,0.05847953216374269,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0009967,positive regulation of signal transduction,5.116463858700106e-09,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",434,98,22,11686,0.22448979591836735,0.05069124423963134,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
GO:BP,GO:0046530,photoreceptor cell differentiation,6.238651323989304e-09,True,"""The specialization of organization of a photoreceptor, a cell that responds to incident electromagnetic radiation, particularly visible light. An example of this process is found in Drosophila melanogaster."" [GOC:ai, ISBN:0198506732]",234,98,17,11686,0.17346938775510204,0.07264957264957266,query_1,['GO:0030182']
GO:BP,GO:0003002,regionalization,8.211544882584887e-09,True,"""The pattern specification process that results in the subdivision of an axis or axes in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment."" [GOC:dph, GOC:isa_complete]",492,98,23,11686,0.23469387755102042,0.046747967479674794,query_1,['GO:0007389']
GO:BP,GO:0001745,compound eye morphogenesis,9.084210517262296e-09,True,"""The morphogenetic process in which the anatomical structures of the compound eye are generated and organized. The adult compound eye is a precise assembly of 700-800 ommatidia. Each ommatidium is composed of 20 cells, identified by cell type and position. An example of compound eye morphogenesis is found in Drosophila melanogaster."" [GOC:dph, GOC:mtg_sensu]",316,98,19,11686,0.19387755102040816,0.060126582278481014,query_1,"['GO:0048592', 'GO:0048749']"
GO:BP,GO:0001654,eye development,9.447340363824048e-09,True,"""The process whose specific outcome is the progression of the eye over time, from its formation to the mature structure. The eye is the organ of sight."" [GOC:jid, GOC:jl]",402,98,21,11686,0.21428571428571427,0.05223880597014925,query_1,"['GO:0007423', 'GO:0150063']"
GO:BP,GO:0048880,sensory system development,9.447340363824048e-09,True,"""The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure."" [GOC:dgh]",402,98,21,11686,0.21428571428571427,0.05223880597014925,query_1,['GO:0048731']
GO:BP,GO:0150063,visual system development,9.447340363824048e-09,True,"""The process whose specific outcome is the progression of the visual system over time, from its formation to the mature structure, including the eye, parts of the central nervous system (CNS) involved in processing of visual inputs, and connecting nerve pathways."" [GOC:aruk, GOC:bc, GOC:krc, PMID:15004427, PMID:20647017, PMID:22632727]",402,98,21,11686,0.21428571428571427,0.05223880597014925,query_1,['GO:0048880']
GO:BP,GO:0007476,imaginal disc-derived wing morphogenesis,9.85915502079723e-09,True,"""The process in which the anatomical structures of the imaginal disc-derived wing are generated and organized. The wing is an appendage modified for flying."" [GOC:bf, GOC:mtg_sensu]",278,98,18,11686,0.1836734693877551,0.06474820143884892,query_1,"['GO:0007472', 'GO:0035114', 'GO:0035120']"
GO:BP,GO:0050896,response to stimulus,1.6737580516974823e-08,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3067,98,57,11686,0.5816326530612245,0.018584936419954352,query_1,['GO:0008150']
GO:BP,GO:0048523,negative regulation of cellular process,1.93246342212289e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1520,98,39,11686,0.3979591836734694,0.025657894736842105,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0048749,compound eye development,2.7413088620797584e-08,True,"""The process whose specific outcome is the progression of the compound eye over time, from its formation to the mature structure. The compound eye is an organ of sight that contains multiple repeating units, often arranged hexagonally. Each unit has its own lens and photoreceptor cell(s) and can generate either a single pixelated image or multiple images, per eye."" [GOC:jid, GOC:mtg_sensu, Wikipedia:Eye]",380,98,20,11686,0.20408163265306123,0.05263157894736842,query_1,['GO:0001654']
GO:BP,GO:0048870,cell motility,3.807847284098832e-08,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",387,98,20,11686,0.20408163265306123,0.05167958656330749,query_1,['GO:0009987']
GO:BP,GO:0048584,positive regulation of response to stimulus,3.874918435212905e-08,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",583,98,24,11686,0.24489795918367346,0.0411663807890223,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0010468,regulation of gene expression,5.252180597877592e-08,True,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1725,98,41,11686,0.41836734693877553,0.023768115942028985,query_1,"['GO:0010467', 'GO:0010556']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,6.360229498263674e-08,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",445,98,21,11686,0.21428571428571427,0.04719101123595506,query_1,"['GO:0000902', 'GO:0048666']"
GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,7.17962319074476e-08,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1742,98,41,11686,0.41836734693877553,0.023536165327210104,query_1,"['GO:0009059', 'GO:0009889', 'GO:0060255']"
GO:BP,GO:0048812,neuron projection morphogenesis,7.827020233585223e-08,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",450,98,21,11686,0.21428571428571427,0.04666666666666667,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0060255,regulation of macromolecule metabolic process,8.06015356469165e-08,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2076,98,45,11686,0.45918367346938777,0.02167630057803468,query_1,"['GO:0019222', 'GO:0043170']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,8.49793002627202e-08,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",452,98,21,11686,0.21428571428571427,0.046460176991150445,query_1,['GO:0048858']
GO:BP,GO:0048519,negative regulation of biological process,8.647038931441553e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1596,98,39,11686,0.3979591836734694,0.02443609022556391,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0051252,regulation of RNA metabolic process,8.713222590530832e-08,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1300,98,35,11686,0.35714285714285715,0.026923076923076925,query_1,"['GO:0016070', 'GO:0019219', 'GO:0060255']"
GO:BP,GO:0048858,cell projection morphogenesis,9.222363944720194e-08,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",454,98,21,11686,0.21428571428571427,0.046255506607929514,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
